"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.0102102596545952,0.0129578637818652,0.0028705957811508,-0.0128459682062314,-0.0116280849281038,0.00832431109558356,0.00723503702208082,0.00478477976416106,0.0036297904512611,0.0107123753014253,-0.001927462153176,0.00928636468612261,-0.00383678155031665,0.00184017992338933,0.0125386258916219,-0.019490181689638,-0.00935452789746516,0.00243966402172,0.00560536092514387,-0.00296730892067342,0.00964231041495908,-0.00730593033509567,0.00968666495108429,0.0108869264544118,0.0138404289190589,0.00939036524657958,-0.0099185743090588,0.00255646100699966,-0.0229394715228062,0.014850204730148,0.00172411165183476,0.000261368699107042,-0.0124029812675006,0.00672048844094561,-0.0137172297468029,-0.00526494682929594,-0.0105523071001719,-0.0310087260452202,-0.0088376352423088,0.00202531661542944,0.0199799008267359,0.985330820852412,0.0102809293730154,-0.0155169661969747,-0.00946651844179085,0.00720129121983274,0.0119250472972084,-0.00672798623010588,-0.0115845075805426,-0.0133294899022112
0.0203651725902437,0.0359780250343181,0.00566550746942775,-0.0144379315886752,-0.0163681458060738,-0.000361863397908782,0.0210392256783458,0.00317843272995021,0.000452329289032765,0.0152290411614729,0.0302093220886046,0.00160344522329165,-0.0204847985779867,-0.0140676035455465,-0.0275589375100911,-0.00707766329801508,0.000527468113713867,0.00751664765136741,0.0203507513429806,-0.0245433326018313,-0.0319229804347823,-0.00478552556539695,-0.0126530637593748,-0.00102530312090532,0.0151760102138637,-0.0103388628231293,0.00519843804628592,0.00236506071753609,-0.0094586054623882,-0.00161042368116374,-0.0292848894789504,-0.018625211688161,0.952126878262366,-0.0288319002104311,-0.0116300351907285,0.0119758339099212,-0.0408026393324566,-0.00818831371206473,-0.00459219112478204,0.0118937545046053,0.0414741252098439,-0.0137182976154685,-0.00220633241169228,0.00449745903257259,0.0227191877847553,-0.0287061024226907,0.0308830465453483,-0.0242536698614153,-0.0119904541585816,0.0279770560997108
-0.000138006245047395,-0.0256394151139013,0.00504277051433165,0.01070506045503,0.0119320359809779,-0.00944601828563621,-0.00120544969699261,0.022192369180534,-0.0110112149846791,0.00244062849114832,-0.00788069747934886,0.00859033776576975,0.0158503600799671,0.014208316436007,0.0233320992297834,0.00552515627614383,0.00443307713087049,0.00405075486957782,-0.020018866522283,0.0180064307111423,0.00595658898602462,0.00748369749215627,-0.00323484462209969,-0.00848703603111946,-0.015484041179515,-0.00441426311804553,0.00206106623831792,-0.0121936185830853,0.00579786388970269,-0.00721447254671207,0.00271256946338177,0.0159892249451797,0.0267833868586277,0.00374825054810437,0.00914579649302623,-0.0187432604357357,0.0238705536733762,0.00316919891549809,0.0070075482801875,-0.0168772410638811,-0.0265045263050599,0.0099045247813867,0.0261411652429711,0.000992960025991891,-0.00619287127120499,0.0225424904054628,-0.023465062428964,0.0169257346748091,0.00985234380460422,-0.00967181854715836
0.000952352390657449,0.0184016792975699,-0.00333206188028546,-0.00815556011539834,-0.00911612462767664,0.00534520813312269,0.00175294992566968,0.00151983782754772,0.00651305018482133,-0.00110405652785762,0.00693236898858411,-0.00605635775305441,-0.0121122290788634,-0.0106929406137658,-0.0178056247584539,-0.00412787172057133,-0.00306749652079569,-0.00254530268985666,0.0137647530104528,-0.0138234193711445,-0.00696883984722165,-0.00547367297729027,0.000394722562552539,0.00462393856793735,0.0102829281899977,0.00133406477794419,-0.00117773643620519,0.00744055718087989,-0.00440947482639769,0.00367712072668827,-0.00451520688016538,-0.0121484341737543,-0.0210269097671711,-0.00525335658900298,-0.00692247147022745,0.0125439139299908,-0.0186597163394296,-0.00245153407415612,-0.00512029967147097,0.0111826241617539,0.0192232366537186,-0.00754767581530336,-0.00154269736082662,-0.000424634872764097,0.0054423140640842,-0.0172708324631518,0.0166410157812837,-0.0130265865920101,-0.00744940012472521,0.00815838071507256
0.0558571570632799,0.0127194093959414,0.0327019082455725,-0.00892824037949298,-0.00814128132896641,-0.020819990576875,0.0511087780325714,0.029184414870732,-0.02848669963272,0.0531466712666084,0.0414462761194818,0.0411173169777856,0.00264918109823214,0.0170959576837158,0.02643152521549,-0.0154381897638626,0.00766153123004692,0.0332402782432732,-0.0111069858594043,0.00133668333556517,-0.0405765275359621,0.00754051043461119,-0.0270243987339467,-0.0167880648318087,-0.000277845318710294,-0.0259260404274209,0.0099381062995073,-0.0290322793849076,-0.0231544457206262,-0.0102440643814513,-0.0526234849879629,0.0111392391583691,-0.0315303199314046,-0.0435411367253052,-0.00849337802699576,-0.0360338431843944,-0.0233395430180664,-0.0364228351998691,0.00498848811617042,-0.0233012621721405,0.0288819075908484,-0.0116236681781689,0.0350615636268728,-0.000373816544766715,0.0229824137061432,0.0162656074401504,0.0073448279395194,-0.00505847194277296,-0.0050037686299165,0.0198817669293974
-0.0101112365020195,-0.00243771006306362,-0.00696343250329692,-0.00590145385562157,-0.00424222554978534,0.0130601036353473,-0.0121468572806025,0.00251111535624162,0.00997266434821956,-0.00726010264244903,-0.0219578183257246,-0.00127142133697881,0.00226257589527494,0.00230054743257437,0.0151461746112487,-0.0133706654146389,-0.0113795612518826,-0.00813377164202932,0.0011659019597707,0.00478547127766355,0.0295707394045142,-0.00755696490129749,0.0199749094471564,0.0148547954052762,0.00845241304169552,0.0186502565895997,-0.0140338145966494,0.00840471607821523,-0.0141517043418953,0.0174102680222383,0.0237316932632213,0.00367446745295228,0.0110451783269421,0.026358831626372,-0.00780094757113957,-0.00086040332820001,0.00857187484643284,-0.0193940945698975,-0.00852821290405926,0.00334386881067252,-0.0011717108923399,-0.00730194672687211,0.00833835872795087,-0.016880931768983,-0.0225234853475254,0.0126709142819235,-0.000483685417176128,0.00249321646083302,-0.0064030506866709,-0.0273547030624221
0.0035502388545485,-0.0233177171155664,0.00689293151559987,0.00938676036622505,0.0106238891474953,-0.0101107083032966,0.00218528167701582,0.0226895781804749,-0.0121621714966343,0.00584017486297065,-0.0049274689707508,0.0109060338472524,0.0151626431326469,0.0146080993719326,0.0240548604626478,0.00393754716856719,0.00452715020246725,0.00597615046213081,-0.0195993276122682,0.0171450818698412,0.0033141065090441,0.00745542345450601,-0.0045718834296375,-0.00890106358662432,-0.0144643125541432,-0.00562929902052221,0.00240530933831684,-0.0133392431892361,0.00365193770493697,-0.00721107718001038,-0.000664745106636034,0.015899448029077,0.0232599563706133,0.000977511167459021,0.0079165292781325,-0.0201420433375935,0.0210375930408487,0.000178727340400438,0.00681573773241057,-0.0174411042633048,-0.023002416618472,0.00842459648475046,0.0269086352283325,0.000644490294178468,-0.00461421607932372,0.022572526263157,-0.0216062408975238,0.0156503823377609,0.00884462657455446,-0.00818370628526464
0.0077396787665025,0.0117002123292066,0.00159011819933879,-0.0119264372904634,-0.0107721887363354,0.00864687024610217,0.00504370627464755,0.00439848139979526,0.00440060945512313,0.00834851090207725,-0.00347612442148214,0.00748361630548404,-0.00364013558676697,0.00126802720664773,0.0113013510255972,-0.0181263831070862,-0.00924534554571557,0.0011459199118289,0.00556752124355966,-0.00273398419762845,0.0107987910678835,-0.00724049674540287,0.01024840258902,0.0109715004992226,0.0131310194048322,0.00991108128210321,-0.00989561719390103,0.00337687947298628,-0.0211550576073297,0.0145532100711886,0.00359792438462883,-1.20346955201555e-05,-0.0105039228014285,0.00807679865375966,0.987204112004979,-0.00395053842873416,-0.00905637514915507,-0.0284498557295202,-0.00862373047296058,0.00260739257029843,0.0178460840556963,-0.013587915218289,0.00950557310236554,-0.0149082280488746,-0.0100258198477985,0.00653715071969726,0.0109275704045381,-0.00612446424725723,-0.0108671004704597,-0.013660468022501
-0.00594036312154461,0.00803029982443022,-0.00595557212830543,-0.00643116175672522,-0.00625843838422891,0.00907476566091365,-0.00620489381789293,0.00167007508583117,0.00866708405633279,-0.00570008260755644,-0.00729588677105965,-0.00528352786949527,-0.00547410632979569,-0.00526942937443242,-0.00388710290104194,-0.00724997645586802,-0.00673449352225092,-0.00606219136969872,0.00805019577455937,-0.00524638129590853,0.0104097209613893,0.99363652817486,0.00966265113569603,0.00930583878589983,0.0089112830183773,0.0095487764355755,-0.00696161437718283,0.00850661845894736,-0.00743347201230744,0.00964603491046241,0.00967282082894746,-0.0052183376309735,-0.00509328201021831,0.0100553163439264,-0.00661031390874384,0.00750586270991377,-0.00522048539851678,-0.00812918967670267,-0.006493671215864,0.00809290944555502,0.00837857822356701,-0.00660520772942596,0.00231999384117971,-0.00738266303671712,-0.00760789756702426,-0.00426986417902656,0.00814605042505292,-0.00555884289608147,-0.0064254728781119,-0.00812207827305292
0.036590713631449,0.00988877806971736,0.0217515766166205,-0.000902392530491801,-0.00194434110857662,-0.0211813495932912,0.0358949615797851,0.0249234907774449,-0.0224791580846341,0.0326801775333907,0.0394419521600346,0.0211598457511825,-0.00200825481287187,0.00549739251943444,-0.000876982317062462,0.00223957738399801,0.0125507473969923,0.0230571227929077,-0.00569963824252497,-0.00490190143759005,-0.045945744055937,0.0091410029244523,-0.0304727974099792,-0.0206485432119457,-0.0064277361755897,-0.0287399295842316,0.0160624878309764,-0.0213911618653176,-0.00110328461812173,-0.0194708837656521,0.952879628877239,0.00118611095862147,-0.0275334062748211,-0.0446808445949393,0.000987496610519487,-0.0169334613936286,-0.021093822303981,-0.00343766036537715,0.00865956256932268,-0.0139698439623623,0.0172146470993552,-0.00108287389654623,0.0228888044894798,0.0131739075670639,0.0303020177368496,-0.00401492316825654,0.00537341065792162,-0.00623232852728691,0.0015846855795842,0.0329135943672012
